id,concept,concept_type,concept_source,concept_id,is_cc,show_mrsa,show_vre,show_3gcr,show_carb_r,show_coli_r
2895,Mycobacterium timonense,species,LPSN,species/mycobacterium-timonense,f,f,f,f,f,f
2050,Mycobacterium tokaiense,species,LPSN,species/mycobacterium-tokaiense,f,f,f,f,f,f
215,Mycobacterium triplex,species,LPSN,species/mycobacterium-triplex,f,f,f,f,f,f
1449,Mycobacterium triviale,species,LPSN,species/mycobacterium-triviale,f,f,f,f,f,f
1346,Mycobacterium tuberculosis,species,LPSN,species/mycobacterium-tuberculosis,f,f,f,f,f,f
2948,Mycobacterium tuberculosis canetti,subspecies,LPSN,subspecies/mycobacterium-tuberculosis-canetti,f,f,f,f,f,f
2953,Mycobacterium tuberculosis complex,species complex,NeoIPC,82,f,f,f,f,f,f
1323,Mycobacterium tusciae,species,LPSN,species/mycobacterium-tusciae,f,f,f,f,f,f
2025,Mycobacterium ulcerans,species,LPSN,species/mycobacterium-ulcerans,f,f,f,f,f,f
975,Mycobacterium vaccae,species,LPSN,species/mycobacterium-vaccae,f,f,f,f,f,f
2435,Mycobacterium wolinskyi,species,LPSN,species/mycobacterium-wolinskyi,f,f,f,f,f,f
2289,Mycobacterium xenopi,species,LPSN,species/mycobacterium-xenopi,f,f,f,f,f,f
2378,Mycoplasma,genus,LPSN,genus/mycoplasma,f,f,f,f,f,f
101,Mycoplasma spermatophilum,species,LPSN,species/mycoplasma-spermatophilum,f,f,f,f,f,f
3072,Mycoplasmoides genitalium,species,LPSN,species/mycoplasmoides-genitalium,f,f,f,f,f,f
3118,Mycoplasmoides pirum,species,LPSN,species/mycoplasmoides-pirum,f,f,f,f,f,f
2986,Mycoplasmoides pneumoniae,species,LPSN,species/mycoplasmoides-pneumoniae,f,f,f,f,f,f
3047,Mycoplasmopsis fermentans,species,LPSN,species/mycoplasmopsis-fermentans,f,f,f,f,f,f
3071,Mycoplasmopsis lipophila,species,LPSN,species/mycoplasmopsis-lipophila,f,f,f,f,f,f
2998,Mycoplasmopsis primatum,species,LPSN,species/mycoplasmopsis-primatum,f,f,f,f,f,f
1308,Myroides,genus,LPSN,genus/myroides,f,f,f,f,f,f
1743,Myroides odoratus,species,LPSN,species/myroides-odoratus,f,f,f,f,f,f
2054,Nannizzia,genus,MycoBank,3420,f,f,f,f,f,f
1883,Necator,genus,MycoBank,9082,f,f,f,f,f,f
1915,Neisseria,genus,LPSN,genus/neisseria,f,f,f,t,t,f
2841,Neisseria animaloris,species,LPSN,species/neisseria-animaloris,f,f,f,t,t,f
2842,Neisseria bacilliformis,species,LPSN,species/neisseria-bacilliformis,f,f,f,t,t,f
2269,Neisseria canis,species,LPSN,species/neisseria-canis,f,f,f,t,t,f
713,Neisseria cinerea,species,LPSN,species/neisseria-cinerea,f,f,f,t,t,f
391,Neisseria dentiae,species,LPSN,species/neisseria-dentiae,f,f,f,t,t,f
2843,Neisseria dumasiana,species,LPSN,species/neisseria-dumasiana,f,f,f,t,t,f
1626,Neisseria elongata,species,LPSN,species/neisseria-elongata,f,f,f,t,t,f
1790,Neisseria elongata elongata,subspecies,LPSN,subspecies/neisseria-elongata-elongata,f,f,f,t,t,f
2484,Neisseria elongata glycolytica,subspecies,LPSN,subspecies/neisseria-elongata-glycolytica,f,f,f,t,t,f
2588,Neisseria elongata nitroreducens,subspecies,LPSN,subspecies/neisseria-elongata-nitroreducens,f,f,f,t,t,f
2844,Neisseria flava,species,LPSN,species/neisseria-flava,f,f,f,t,t,f
718,Neisseria flavescens,species,LPSN,species/neisseria-flavescens,f,f,f,t,t,f
1357,Neisseria gonorrhoeae,species,LPSN,species/neisseria-gonorrhoeae,f,f,f,t,t,f
985,Neisseria iguanae,species,LPSN,species/neisseria-iguanae,f,f,f,t,t,f
1719,Neisseria lactamica,species,LPSN,species/neisseria-lactamica,f,f,f,t,t,f
1881,Neisseria macacae,species,LPSN,species/neisseria-macacae,f,f,f,t,t,f
1206,Neisseria meningitidis,species,LPSN,species/neisseria-meningitidis,f,f,f,t,t,f
610,Neisseria mucosa,species,LPSN,species/neisseria-mucosa,f,f,f,t,t,f
827,Neisseria oralis,species,LPSN,species/neisseria-oralis,f,f,f,t,t,f
2271,Neisseria perflava,species,LPSN,species/neisseria-perflava,f,f,f,t,t,f
2129,Neisseria polysaccharea,species,LPSN,species/neisseria-polysaccharea,f,f,f,t,t,f
2845,Neisseria shayeganii,species,LPSN,species/neisseria-shayeganii,f,f,f,t,t,f
2518,Neisseria sicca,species,LPSN,species/neisseria-sicca,f,f,f,t,t,f
316,Neisseria subflava,species,LPSN,species/neisseria-subflava,f,f,f,t,t,f
2846,Neisseria wadsworthii,species,LPSN,species/neisseria-wadsworthii,f,f,f,t,t,f
2847,Neisseria weaveri,species,LPSN,species/neisseria-weaveri,f,f,f,t,t,f
2848,Neisseria zoodegmatis,species,LPSN,species/neisseria-zoodegmatis,f,f,f,t,t,f
3098,Neobacillus bataviensis,species,LPSN,species/neobacillus-bataviensis,t,f,f,f,f,f
3301,Neobacillus drentensis,species,LPSN,species/neobacillus-drentensis,t,f,f,f,f,f
3270,Neobacillus fumarioli,species,LPSN,species/neobacillus-fumarioli,t,f,f,f,f,f
3129,Neobacillus niacini,species,LPSN,species/neobacillus-niacini,t,f,f,f,f,f
3062,Neobacillus novalis,species,LPSN,species/neobacillus-novalis,t,f,f,f,f,f
3009,Neobacillus pocheonensis,species,LPSN,species/neobacillus-pocheonensis,t,f,f,f,f,f
3123,Neobacillus soli,species,LPSN,species/neobacillus-soli,t,f,f,f,f,f
3250,Neobacillus vireti,species,LPSN,species/neobacillus-vireti,t,f,f,f,f,f
59,Neorickettsia,genus,LPSN,genus/neorickettsia,f,f,f,f,f,f
2564,Neosartorya,genus,MycoBank,3480,f,f,f,f,f,f
2145,Neoscytalidium dimidiatum,species,MycoBank,500869,f,f,f,f,f,f
585,Nesterenkonia,genus,LPSN,genus/nesterenkonia,f,f,f,f,f,f
106,Nesterenkonia halobia,species,LPSN,species/nesterenkonia-halobia,f,f,f,f,f,f
3288,Niallia circulans,species,LPSN,species/niallia-circulans,t,f,f,f,f,f
3131,Niallia nealsonii,species,LPSN,species/niallia-nealsonii,t,f,f,f,f,f
660,Nigrospora,genus,MycoBank,9124,f,f,f,f,f,f
1148,Nocardia,genus,LPSN,genus/nocardia,f,f,f,f,f,f
137,Nocardia abscessus,species,LPSN,species/nocardia-abscessus,f,f,f,f,f,f
1265,Nocardia africana,species,LPSN,species/nocardia-africana,f,f,f,f,f,f
2590,Nocardia anaemiae,species,LPSN,species/nocardia-anaemiae,f,f,f,f,f,f
530,Nocardia aobensis,species,LPSN,species/nocardia-aobensis,f,f,f,f,f,f
548,Nocardia araoensis,species,LPSN,species/nocardia-araoensis,f,f,f,f,f,f
2000,Nocardia arthritidis,species,LPSN,species/nocardia-arthritidis,f,f,f,f,f,f
1697,Nocardia asiatica,species,LPSN,species/nocardia-asiatica,f,f,f,f,f,f
1260,Nocardia asteroides,species,LPSN,species/nocardia-asteroides,f,f,f,f,f,f
2954,Nocardia asteroides complex,species complex,NeoIPC,83,f,f,f,f,f,f
656,Nocardia beijingensis,species,LPSN,species/nocardia-beijingensis,f,f,f,f,f,f
1899,Nocardia brasiliensis,species,LPSN,species/nocardia-brasiliensis,f,f,f,f,f,f
2022,Nocardia brevicatena,species,LPSN,species/nocardia-brevicatena,f,f,f,f,f,f
1069,Nocardia carnea,species,LPSN,species/nocardia-carnea,f,f,f,f,f,f
378,Nocardia cyriacigeorgica,species,LPSN,species/nocardia-cyriacigeorgica,f,f,f,f,f,f
1632,Nocardia elegans,species,LPSN,species/nocardia-elegans,f,f,f,f,f,f
1004,Nocardia farcinica,species,LPSN,species/nocardia-farcinica,f,f,f,f,f,f
725,Nocardia higoensis,species,LPSN,species/nocardia-higoensis,f,f,f,f,f,f
1811,Nocardia inohanensis,species,LPSN,species/nocardia-inohanensis,f,f,f,f,f,f
1898,Nocardia kruczakiae,species,LPSN,species/nocardia-kruczakiae,f,f,f,f,f,f
783,Nocardia mexicana,species,LPSN,species/nocardia-mexicana,f,f,f,f,f,f
1786,Nocardia niigatensis,species,LPSN,species/nocardia-niigatensis,f,f,f,f,f,f
2368,Nocardia nova,species,LPSN,species/nocardia-nova,f,f,f,f,f,f
2069,Nocardia otitidiscaviarum,species,LPSN,species/nocardia-otitidiscaviarum,f,f,f,f,f,f
498,Nocardia paucivorans,species,LPSN,species/nocardia-paucivorans,f,f,f,f,f,f
2357,Nocardia pneumoniae,species,LPSN,species/nocardia-pneumoniae,f,f,f,f,f,f
800,Nocardia pseudobrasiliensis,species,LPSN,species/nocardia-pseudobrasiliensis,f,f,f,f,f,f
120,Nocardia sienata,species,LPSN,species/nocardia-sienata,f,f,f,f,f,f
2280,Nocardia testacea,species,LPSN,species/nocardia-testacea,f,f,f,f,f,f
1864,Nocardia transvalensis,species,LPSN,species/nocardia-transvalensis,f,f,f,f,f,f
1455,Nocardia veterana,species,LPSN,species/nocardia-veterana,f,f,f,f,f,f
1293,Nocardia yamanashiensis,species,LPSN,species/nocardia-yamanashiensis,f,f,f,f,f,f
372,Nocardiopsis,genus,LPSN,genus/nocardiopsis,f,f,f,f,f,f
1890,Nocardiopsis dassonvillei,species,LPSN,species/nocardiopsis-dassonvillei,f,f,f,f,f,f
2489,Nocardiopsis synnemataformans,species,LPSN,species/nocardiopsis-synnemataformans,f,f,f,f,f,f
578,Norovirus,genus,ICTV,202102805,f,f,f,f,f,f
647,Norwalk virus,species,ICTV,202102806,f,f,f,f,f,f
1802,Obesumbacterium,genus,LPSN,genus/obesumbacterium,f,f,f,t,t,t
527,Obesumbacterium proteus,species,LPSN,species/obesumbacterium-proteus,f,f,f,t,t,t
2081,Ochroconis,genus,MycoBank,9136,f,f,f,f,f,f
1429,Ochroconis constricta,species,MycoBank,318847,f,f,f,f,f,f
861,Ochroconis humicola,species,MycoBank,318849,f,f,f,f,f,f
693,Odoribacter,genus,LPSN,genus/odoribacter,f,f,f,f,f,f
1738,Odoribacter splanchnicus,species,LPSN,species/odoribacter-splanchnicus,f,f,f,f,f,f
241,Oerskovia,genus,LPSN,genus/oerskovia,t,f,f,f,f,f
972,Ogataea,genus,MycoBank,27299,f,f,f,f,f,f
2139,Ogataea angusta,species,MycoBank,517102,f,f,f,f,f,f
1565,Ogataea polymorpha,species,MycoBank,362660,f,f,f,f,f,f
2108,Oidiodendron,genus,MycoBank,9141,f,f,f,f,f,f
678,Oligella,genus,LPSN,genus/oligella,f,f,f,f,f,f
1911,Oligella ureolytica,species,LPSN,species/oligella-ureolytica,f,f,f,f,f,f
1161,Oligella urethralis,species,LPSN,species/oligella-urethralis,f,f,f,f,f,f
198,Orbivirus,genus,ICTV,202104877,f,f,f,f,f,f
1510,Orf virus,species,ICTV,202104780,f,f,f,f,f,f
1946,Orientia,genus,LPSN,genus/orientia,f,f,f,f,f,f
2166,Orientia tsutsugamushi,species,LPSN,species/orientia-tsutsugamushi,f,f,f,f,f,f
3415,Orthoflavivirus zikaense,species,ICTV,202203123,f,f,f,f,f,f
793,Orthoreovirus,genus,ICTV,202104969,f,f,f,f,f,f
1225,Paecilomyces,genus,MycoBank,9196,f,f,f,f,f,f
1343,Paecilomyces variotii,species,MycoBank,248517,f,f,f,f,f,f
3313,Paenarthrobacter aurescens,species,LPSN,species/paenarthrobacter-aurescens,t,f,f,f,f,f
3019,Paenarthrobacter histidinolovorans,species,LPSN,species/paenarthrobacter-histidinolovorans,t,f,f,f,f,f
3210,Paenarthrobacter ilicis,species,LPSN,species/paenarthrobacter-ilicis,t,f,f,f,f,f
3132,Paenarthrobacter nicotinovorans,species,LPSN,species/paenarthrobacter-nicotinovorans,t,f,f,f,f,f
3162,Paenarthrobacter nitroguajacolicus,species,LPSN,species/paenarthrobacter-nitroguajacolicus,t,f,f,f,f,f
3292,Paenarthrobacter ureafaciens,species,LPSN,species/paenarthrobacter-ureafaciens,t,f,f,f,f,f
285,Paenibacillus,genus,LPSN,genus/paenibacillus,t,f,f,f,f,f
1329,Paenibacillus agaridevorans,species,LPSN,species/paenibacillus-agaridevorans,t,f,f,f,f,f
184,Paenibacillus alvei,species,LPSN,species/paenibacillus-alvei,t,f,f,f,f,f
1336,Paenibacillus edaphicus,species,LPSN,species/paenibacillus-edaphicus,t,f,f,f,f,f
3209,Paenibacillus ehimensis,species,LPSN,species/paenibacillus-ehimensis,t,f,f,f,f,f
1653,Paenibacillus larvae,species,LPSN,species/paenibacillus-larvae,t,f,f,f,f,f
1504,Paenibacillus lentimorbus,species,LPSN,species/paenibacillus-lentimorbus,t,f,f,f,f,f
470,Paenibacillus macerans,species,LPSN,species/paenibacillus-macerans,t,f,f,f,f,f
3149,Paenibacillus mucilaginosus,species,LPSN,species/paenibacillus-mucilaginosus,t,f,f,f,f,f
543,Paenibacillus pabuli,species,LPSN,species/paenibacillus-pabuli,t,f,f,f,f,f
2517,Paenibacillus polymyxa,species,LPSN,species/paenibacillus-polymyxa,t,f,f,f,f,f
1547,Paenibacillus popilliae,species,LPSN,species/paenibacillus-popilliae,t,f,f,f,f,f
2130,Paenibacillus provencensis,species,LPSN,species/paenibacillus-provencensis,t,f,f,f,f,f
579,Paenibacillus thiaminolyticus,species,LPSN,species/paenibacillus-thiaminolyticus,t,f,f,f,f,f
960,Paenibacillus urinalis,species,LPSN,species/paenibacillus-urinalis,t,f,f,f,f,f
87,Paenibacillus validus,species,LPSN,species/paenibacillus-validus,t,f,f,f,f,f
3138,Paeniclostridium ghonii,species,LPSN,species/paeniclostridium-ghonii,f,f,f,f,f,f
2995,Paeniclostridium sordellii,species,LPSN,species/paeniclostridium-sordellii,f,f,f,f,f,f
3013,Paeniglutamicibacter gangotriensis,species,LPSN,species/paeniglutamicibacter-gangotriensis,t,f,f,f,f,f
2968,Paeniglutamicibacter kerguelensis,species,LPSN,species/paeniglutamicibacter-kerguelensis,t,f,f,f,f,f
3090,Paeniglutamicibacter psychrophenolicus,species,LPSN,species/paeniglutamicibacter-psychrophenolicus,t,f,f,f,f,f
3024,Paeniglutamicibacter sulfureus,species,LPSN,species/paeniglutamicibacter-sulfureus,t,f,f,f,f,f
2051,Pandoraea,genus,LPSN,genus/pandoraea,f,f,f,f,f,f
1750,Pandoraea apista,species,LPSN,species/pandoraea-apista,f,f,f,f,f,f
775,Pandoraea norimbergensis,species,LPSN,species/pandoraea-norimbergensis,f,f,f,f,f,f
848,Pandoraea pnomenusa,species,LPSN,species/pandoraea-pnomenusa,f,f,f,f,f,f
698,Pandoraea pulmonicola,species,LPSN,species/pandoraea-pulmonicola,f,f,f,f,f,f
1345,Pandoraea sputorum,species,LPSN,species/pandoraea-sputorum,f,f,f,f,f,f
1288,Pantoea,genus,LPSN,genus/pantoea,f,f,f,t,t,t
987,Pantoea agglomerans,species,LPSN,species/pantoea-agglomerans,f,f,f,t,t,t
2041,Pantoea ananatis,species,LPSN,species/pantoea-ananatis,f,f,f,t,t,t
2725,Pantoea brenneri,species,LPSN,species/pantoea-brenneri,f,f,f,t,t,t
2728,Pantoea conspicua,species,LPSN,species/pantoea-conspicua,f,f,f,t,t,t
913,Pantoea dispersa,species,LPSN,species/pantoea-dispersa,f,f,f,t,t,t
2729,Pantoea eucrina,species,LPSN,species/pantoea-eucrina,f,f,f,t,t,t
2730,Pantoea septica,species,LPSN,species/pantoea-septica,f,f,f,t,t,t
1493,Parabacteroides,genus,LPSN,genus/parabacteroides,f,f,f,f,f,f
2905,Parabacteroides chongii,species,LPSN,species/parabacteroides-chongii,f,f,f,f,f,f
1928,Parabacteroides distasonis,species,LPSN,species/parabacteroides-distasonis,f,f,f,f,f,f
1515,Parabacteroides goldsteinii,species,LPSN,species/parabacteroides-goldsteinii,f,f,f,f,f,f
2906,Parabacteroides gordonii,species,LPSN,species/parabacteroides-gordonii,f,f,f,f,f,f
615,Parabacteroides merdae,species,LPSN,species/parabacteroides-merdae,f,f,f,f,f,f
1211,Paraburkholderia,genus,LPSN,genus/paraburkholderia,f,f,f,f,f,f
2524,Paraburkholderia fungorum,species,LPSN,species/paraburkholderia-fungorum,f,f,f,f,f,f
3078,Paraclostridium bifermentans,species,LPSN,species/paraclostridium-bifermentans,f,f,f,f,f,f
1978,Paracoccus,genus,LPSN,genus/paracoccus,f,f,f,f,f,f
2262,Paracoccus yeei,species,LPSN,species/paracoccus-yeei,f,f,f,f,f,f
3029,Parageobacillus thermantarcticus,species,LPSN,species/parageobacillus-thermantarcticus,t,f,f,f,f,f
3174,Parageobacillus thermoglucosidasius,species,LPSN,species/parageobacillus-thermoglucosidasius,f,f,f,f,f,f
749,Parascardovia,genus,LPSN,genus/parascardovia,f,f,f,f,f,f
711,Parascardovia denticolens,species,LPSN,species/parascardovia-denticolens,f,f,f,f,f,f
1822,Parvimonas,genus,LPSN,genus/parvimonas,f,f,f,f,f,f
1480,Parvimonas micra,species,LPSN,species/parvimonas-micra,f,f,f,f,f,f
2649,Paslahepevirus balayani,species,ICTV,202103665,f,f,f,f,f,f
1861,Pasteurella,genus,LPSN,genus/pasteurella,f,f,f,f,f,t
1274,Pasteurella aerogenes,species,LPSN,species/pasteurella-aerogenes,f,f,f,f,f,t
967,Pasteurella bettyae,species,LPSN,species/pasteurella-bettyae,f,f,f,f,f,t
1690,Pasteurella caballi,species,LPSN,species/pasteurella-caballi,f,f,f,f,f,t
491,Pasteurella canis,species,LPSN,species/pasteurella-canis,f,f,f,f,f,t
1146,Pasteurella dagmatis,species,LPSN,species/pasteurella-dagmatis,f,f,f,f,f,t
831,Pasteurella multocida,species,LPSN,species/pasteurella-multocida,f,f,f,f,f,t
1625,Pasteurella multocida gallicida,subspecies,LPSN,subspecies/pasteurella-multocida-gallicida,f,f,f,f,f,t
2483,Pasteurella multocida multocida,subspecies,LPSN,subspecies/pasteurella-multocida-multocida,f,f,f,f,f,t
2066,Pasteurella multocida septica,subspecies,LPSN,subspecies/pasteurella-multocida-septica,f,f,f,f,f,t
852,Pasteurella stomatis,species,LPSN,species/pasteurella-stomatis,f,f,f,f,f,t
1771,Patulibacter,genus,LPSN,genus/patulibacter,f,f,f,f,f,f
3084,Pauljensenia hongkongensis,species,LPSN,species/pauljensenia-hongkongensis,t,f,f,f,f,f
2559,Pectobacterium,genus,LPSN,genus/pectobacterium,f,f,f,t,t,t
1100,Pediococcus,genus,LPSN,genus/pediococcus,f,f,f,f,f,f
937,Pediococcus acidilactici,species,LPSN,species/pediococcus-acidilactici,f,f,f,f,f,f
844,Pediococcus pentosaceus,species,LPSN,species/pediococcus-pentosaceus,f,f,f,f,f,f
1900,Pedobacter,genus,LPSN,genus/pedobacter,f,f,f,f,f,f
3194,Pedobacter antarcticus,species,LPSN,species/pedobacter-antarcticus,f,f,f,f,f,f
1048,Pedobacter heparinus,species,LPSN,species/pedobacter-heparinus,f,f,f,f,f,f
2651,Pegivirus C,species,ICTV,202103142,f,f,f,f,f,f
406,Penicillium,genus,MycoBank,9257,f,f,f,f,f,f
3399,Penicillium aurantiogriseum var. aurantiogriseum,variety,MycoBank,418219,f,f,f,f,f,f
2327,Penicillium commune,species,MycoBank,164241,f,f,f,f,f,f
2403,Penicillium decumbens,species,MycoBank,156582,f,f,f,f,f,f
1528,Penicillium expansum,species,MycoBank,159382,f,f,f,f,f,f
994,Penicillium griseofulvum,species,MycoBank,120566,f,f,f,f,f,f
2024,Penicillium spinulosum,species,MycoBank,215401,f,f,f,f,f,f
958,Penicillium viridicatum,species,MycoBank,163349,f,f,f,f,f,f
1391,Peptococcus,genus,LPSN,genus/peptococcus,f,f,f,f,f,f
1077,Peptococcus niger,species,LPSN,species/peptococcus-niger,f,f,f,f,f,f
2073,Peptoniphilus,genus,LPSN,genus/peptoniphilus,f,f,f,f,f,f
2341,Peptoniphilus asaccharolyticus,species,LPSN,species/peptoniphilus-asaccharolyticus,f,f,f,f,f,f
2558,Peptoniphilus harei,species,LPSN,species/peptoniphilus-harei,f,f,f,f,f,f
2370,Peptoniphilus ivorii,species,LPSN,species/peptoniphilus-ivorii,f,f,f,f,f,f
116,Peptoniphilus lacrimalis,species,LPSN,species/peptoniphilus-lacrimalis,f,f,f,f,f,f
2296,Peptostreptococcus,genus,LPSN,genus/peptostreptococcus,f,f,f,f,f,f
1938,Peptostreptococcus anaerobius,species,LPSN,species/peptostreptococcus-anaerobius,f,f,f,f,f,f
3296,Peribacillus asahii,species,LPSN,species/peribacillus-asahii,t,f,f,f,f,f
2981,Peribacillus butanolivorans,species,LPSN,species/peribacillus-butanolivorans,t,f,f,f,f,f
3302,Peribacillus muralis,species,LPSN,species/peribacillus-muralis,t,f,f,f,f,f
3252,Peribacillus psychrosaccharolyticus,species,LPSN,species/peribacillus-psychrosaccharolyticus,t,f,f,f,f,f
3060,Peribacillus simplex,species,LPSN,species/peribacillus-simplex,t,f,f,f,f,f
2091,Phaeoacremonium,genus,MycoBank,27679,f,f,f,f,f,f
891,Phaeoacremonium parasiticum,species,MycoBank,415651,f,f,f,f,f,f
518,Phaeoannellomyces,genus,MycoBank,11158,f,f,f,f,f,f
1234,Phaeococcomyces,genus,MycoBank,9294,f,f,f,f,f,f
272,Phialemonium,genus,MycoBank,11160,f,f,f,f,f,f
1439,Phialemonium dimorphosporum,species,MycoBank,108342,f,f,f,f,f,f
429,Phialemonium obovatum,species,MycoBank,108343,f,f,f,f,f,f
2127,Phialophora,genus,MycoBank,9342,f,f,f,f,f,f
167,Phialophora americana,species,MycoBank,302837,f,f,f,f,f,f
2238,Phialophora europaea,species,MycoBank,482897,f,f,f,f,f,f
1891,Phialophora verrucosa,species,MycoBank,214996,f,f,f,f,f,f
2897,Phocaeicola dorei,species,LPSN,species/phocaeicola-dorei,f,f,f,f,t,f
3039,Phocaeicola massiliensis,species,LPSN,species/phocaeicola-massiliensis,f,f,f,f,t,f
3294,Phocaeicola vulgatus,species,LPSN,species/phocaeicola-vulgatus,f,f,f,f,t,f
45,Photobacterium,genus,LPSN,genus/photobacterium,f,f,f,f,f,f
1380,Photobacterium damselae damselae,subspecies,LPSN,subspecies/photobacterium-damselae-damselae,f,f,f,f,f,f
1208,Photorhabdus,genus,LPSN,genus/photorhabdus,f,f,f,t,t,t
287,Photorhabdus asymbiotica,species,LPSN,species/photorhabdus-asymbiotica,f,f,f,t,t,t
781,Photorhabdus luminescens,species,LPSN,species/photorhabdus-luminescens,f,f,f,t,t,t
265,Photorhabdus temperata,species,LPSN,species/photorhabdus-temperata,f,f,f,t,t,t
573,Pichia,genus,MycoBank,4095,f,f,f,f,f,f
3365,Pichia fermentans,species,MycoBank,252130,f,f,f,f,f,f
2597,Pichia kudriavzevii,species,MycoBank,337013,f,f,f,f,f,f
2627,Picornaviridae,family,ICTV,202101953,f,f,f,f,f,f
1702,Piedraia,genus,MycoBank,4098,f,f,f,f,f,f
269,Piedraia hortae,species,MycoBank,267365,f,f,f,f,f,f
2126,Pithomyces,genus,MycoBank,9412,f,f,f,f,f,f
1597,Pityrosporum,genus,MycoBank,9415,f,f,f,f,f,f
523,Pityrosporum orbiculare,species,MycoBank,303738,f,f,f,f,f,f
401,Plasmodium,genus,MycoBank,583195,f,f,f,f,f,f
590,Plesiomonas,genus,LPSN,genus/plesiomonas,f,f,f,t,t,t
1324,Plesiomonas shigelloides,species,LPSN,species/plesiomonas-shigelloides,f,f,f,t,t,t
3379,Pleurostoma,genus,MycoBank,4247,f,f,f,f,f,f
3397,Pleurostoma richardsiae,species,MycoBank,814423,f,f,f,f,f,f
630,Pluralibacter,genus,LPSN,genus/pluralibacter,f,f,f,t,f,f
58,Pluralibacter gergoviae,species,LPSN,species/pluralibacter-gergoviae,f,f,f,t,f,f
553,Pluralibacter pyrinus,species,LPSN,species/pluralibacter-pyrinus,f,f,f,t,f,f
2635,Poliovirus,group,NeoIPC,20,f,f,f,f,f,f
2637,Poliovirus 1,serotype,ICTV,202101985,f,f,f,f,f,f
2638,Poliovirus 2,serotype,ICTV,202101985,f,f,f,f,f,f
2639,Poliovirus 3,serotype,ICTV,202101985,f,f,f,f,f,f
2644,Polyomaviridae,family,ICTV,202104409,f,f,f,f,f,f
1073,Porphyromonas,genus,LPSN,genus/porphyromonas,f,f,f,f,f,f
2955,Porphyromonas asaccharolytica,species,LPSN,species/porphyromonas-asaccharolytica,f,f,f,f,f,f
290,Porphyromonas cangingivalis,species,LPSN,species/porphyromonas-cangingivalis,f,f,f,f,f,f
1006,Porphyromonas canoris,species,LPSN,species/porphyromonas-canoris,f,f,f,f,f,f
